"IDPM_PIN_CD","IDPM_DISTRICT","IDPM_COUNTRY_CD","IDPM_STATE_CD"
"501359","RANGAREDDY","INDIA","TELANGANA"
"501504","RANGAREDDY","INDIA","TELANGANA"
"501511","RANGAREDDY","INDIA","TELANGANA"
"431151","AURANGABAD","INDIA","MAHARASHTRA"
"425410","NANDURBAR","INDIA","MAHARASHTRA"
"410512","PUNE","INDIA","MAHARASHTRA"
"411025","PUNE","INDIA","MAHARASHTRA"
"711310","HOWRAH","INDIA","WEST BENGAL"
"577120","CHICKMAGALUR","INDIA","KARNATAKA"
"415212","SATARA","INDIA","MAHARASHTRA"
"415303","SANGLI","INDIA","MAHARASHTRA"
"230139","PRATAPGARH","INDIA","UTTAR PRADESH"
"230202","PRATAPGARH","INDIA","UTTAR PRADESH"
"713330","PASCHIM BARDHAMAN","INDIA","WEST BENGAL"
"570016","MYSURU","INDIA","KARNATAKA"
"416209","KOLHAPUR","INDIA","MAHARASHTRA"
"431146","AURANGABAD","INDIA","MAHARASHTRA"
"415619","RATNAGIRI","INDIA","MAHARASHTRA"
"503102","KAMAREDDY","INDIA","TELANGANA"
"509105","NAGAR KURNOOL","INDIA","TELANGANA"
"572134","TUMAKURU","INDIA","KARNATAKA"
"572140","TUMAKURU","INDIA","KARNATAKA"
"412405","PUNE","INDIA","MAHARASHTRA"
"413503","OSMANABAD","INDIA","MAHARASHTRA"
"413508","OSMANABAD","INDIA","MAHARASHTRA"
"274309","KUSHINAGAR","INDIA","UTTAR PRADESH"
"211010","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"209102","KANPUR NAGAR","INDIA","UTTAR PRADESH"
"228411","ALLAHABAD","INDIA","UTTAR PRADESH"
"202396","BULANDSHAHR","INDIA","UTTAR PRADESH"
"285202","JALAUN","INDIA","UTTAR PRADESH"
"632057","VELLORE","INDIA","TAMIL NADU"
"632059","VELLORE","INDIA","TAMIL NADU"
"632101","VELLORE","INDIA","TAMIL NADU"
"632102","VELLORE","INDIA","TAMIL NADU"
"632104","VELLORE","INDIA","TAMIL NADU"
"632105","VELLORE","INDIA","TAMIL NADU"
"632106","VELLORE","INDIA","TAMIL NADU"
"632113","VELLORE","INDIA","TAMIL NADU"
"632114","VELLORE","INDIA","TAMIL NADU"
"632115","VELLORE","INDIA","TAMIL NADU"
"632201","VELLORE","INDIA","TAMIL NADU"
"632203","VELLORE","INDIA","TAMIL NADU"
"632204","VELLORE","INDIA","TAMIL NADU"
"632209","VELLORE","INDIA","TAMIL NADU"
"632301","TIRUVANNAMALAI","INDIA","TAMIL NADU"
"757038","MAYURBHANJ","INDIA","ODISHA"
"757046","MAYURBHANJ","INDIA","ODISHA"
"757051","MAYURBHANJ","INDIA","ODISHA"
"757073","MAYURBHANJ","INDIA","ODISHA"
"413213","SOLAPUR","INDIA","MAHARASHTRA"
"413214","SOLAPUR","INDIA","MAHARASHTRA"
"413215","SOLAPUR","INDIA","MAHARASHTRA"
"413216","SOLAPUR","INDIA","MAHARASHTRA"
"413217","SOLAPUR","INDIA","MAHARASHTRA"
"413218","SOLAPUR","INDIA","MAHARASHTRA"
"413219","SOLAPUR","INDIA","MAHARASHTRA"
"413220","SOLAPUR","INDIA","MAHARASHTRA"
"413221","SOLAPUR","INDIA","MAHARASHTRA"
"413222","SOLAPUR","INDIA","MAHARASHTRA"
"413223","SOLAPUR","INDIA","MAHARASHTRA"
"413224","SOLAPUR","INDIA","MAHARASHTRA"
"413226","SOLAPUR","INDIA","MAHARASHTRA"
"413227","SOLAPUR","INDIA","MAHARASHTRA"
"413228","SOLAPUR","INDIA","MAHARASHTRA"
"413229","BEED","INDIA","MAHARASHTRA"
"413248","SOLAPUR","INDIA","MAHARASHTRA"
"413249","BEED","INDIA","MAHARASHTRA"
"413250","SOLAPUR","INDIA","MAHARASHTRA"
"413251","SOLAPUR","INDIA","MAHARASHTRA"
"413252","SOLAPUR","INDIA","MAHARASHTRA"
"413253","SOLAPUR","INDIA","MAHARASHTRA"
"413255","SOLAPUR","INDIA","MAHARASHTRA"
"413301","SOLAPUR","INDIA","MAHARASHTRA"
"413302","SOLAPUR","INDIA","MAHARASHTRA"
"413303","SOLAPUR","INDIA","MAHARASHTRA"
"413304","SOLAPUR","INDIA","MAHARASHTRA"
"413305","SOLAPUR","INDIA","MAHARASHTRA"
"413306","SOLAPUR","INDIA","MAHARASHTRA"
"413307","SOLAPUR","INDIA","MAHARASHTRA"
"413308","SOLAPUR","INDIA","MAHARASHTRA"
"413309","SOLAPUR","INDIA","MAHARASHTRA"
"413310","SOLAPUR","INDIA","MAHARASHTRA"
"413314","SOLAPUR","INDIA","MAHARASHTRA"
"413315","SOLAPUR","INDIA","MAHARASHTRA"
"413317","SOLAPUR","INDIA","MAHARASHTRA"
"413319","SOLAPUR","INDIA","MAHARASHTRA"
"413322","SOLAPUR","INDIA","MAHARASHTRA"
"413324","SOLAPUR","INDIA","MAHARASHTRA"
"413401","SOLAPUR","INDIA","MAHARASHTRA"
"413402","SOLAPUR","INDIA","MAHARASHTRA"
"413403","SOLAPUR","INDIA","MAHARASHTRA"
"413404","SOLAPUR","INDIA","MAHARASHTRA"
"413405","OSMANABAD","INDIA","MAHARASHTRA"
"413406","SOLAPUR","INDIA","MAHARASHTRA"
"413409","SOLAPUR","INDIA","MAHARASHTRA"
"413411","SOLAPUR","INDIA","MAHARASHTRA"
"413412","SOLAPUR","INDIA","MAHARASHTRA"
"721143","JHARGRAM","INDIA","WEST BENGAL"
"734007","JALPAIGURI","INDIA","WEST BENGAL"
"734009","DARJILING","INDIA","WEST BENGAL"
"734010","DARJILING","INDIA","WEST BENGAL"
"734011","DARJILING","INDIA","WEST BENGAL"
"734012","DARJILING","INDIA","WEST BENGAL"
"734013","DARJILING","INDIA","WEST BENGAL"
"734015","JALPAIGURI","INDIA","WEST BENGAL"
"734102","DARJILING","INDIA","WEST BENGAL"
"734103","DARJILING","INDIA","WEST BENGAL"
"734104","DARJILING","INDIA","WEST BENGAL"
"734105","DARJILING","INDIA","WEST BENGAL"
"734201","DARJILING","INDIA","WEST BENGAL"
"734203","DARJILING","INDIA","WEST BENGAL"
"734204","DARJILING","INDIA","WEST BENGAL"
"734213","DARJILING","INDIA","WEST BENGAL"
"734214","DARJILING","INDIA","WEST BENGAL"
"734215","DARJILING","INDIA","WEST BENGAL"
"734216","DARJILING","INDIA","WEST BENGAL"
"734217","DARJILING","INDIA","WEST BENGAL"
"734218","DARJILING","INDIA","WEST BENGAL"
"734220","DARJILING","INDIA","WEST BENGAL"
"734221","DARJILING","INDIA","WEST BENGAL"
"734222","DARJILING","INDIA","WEST BENGAL"
"734223","DARJILING","INDIA","WEST BENGAL"
"734224","DARJILING","INDIA","WEST BENGAL"
"734226","DARJILING","INDIA","WEST BENGAL"
"734311","KALIMPONG","INDIA","WEST BENGAL"
"734312","DARJILING","INDIA","WEST BENGAL"
"734313","DARJILING","INDIA","WEST BENGAL"
"734314","KALIMPONG","INDIA","WEST BENGAL"
"734315","KALIMPONG","INDIA","WEST BENGAL"
"734316","KALIMPONG","INDIA","WEST BENGAL"
"734421","DARJILING","INDIA","WEST BENGAL"
"734423","DARJILING","INDIA","WEST BENGAL"
"734424","DARJILING","INDIA","WEST BENGAL"
"734425","DARJILING","INDIA","WEST BENGAL"
"734426","DARJILING","INDIA","WEST BENGAL"
"734427","DARJILING","INDIA","WEST BENGAL"
"734429","DARJILING","INDIA","WEST BENGAL"
"734434","DARJILING","INDIA","WEST BENGAL"
"734501","JALPAIGURI","INDIA","WEST BENGAL"
"734503","KALIMPONG","INDIA","WEST BENGAL"
"735102","JALPAIGURI","INDIA","WEST BENGAL"
"735121","JALPAIGURI","INDIA","WEST BENGAL"
"735122","COOCH BEHAR","INDIA","WEST BENGAL"
"735132","JALPAIGURI","INDIA","WEST BENGAL"
"563133","KOLAR","INDIA","KARNATAKA"
"563134","KOLAR","INDIA","KARNATAKA"
"563135","KOLAR","INDIA","KARNATAKA"
"563136","KOLAR","INDIA","KARNATAKA"
"563137","KOLAR","INDIA","KARNATAKA"
"563138","KOLAR","INDIA","KARNATAKA"
"563139","KOLAR","INDIA","KARNATAKA"
"563146","CHIKKABALLAPUR","INDIA","KARNATAKA"
"563147","KOLAR","INDIA","KARNATAKA"
"563157","KOLAR","INDIA","KARNATAKA"
"563159","CHIKKABALLAPUR","INDIA","KARNATAKA"
"563160","KOLAR","INDIA","KARNATAKA"
"563161","KOLAR","INDIA","KARNATAKA"
"563162","KOLAR","INDIA","KARNATAKA"
"570001","MYSURU","INDIA","KARNATAKA"
"570003","MYSURU","INDIA","KARNATAKA"
"570004","MYSURU","INDIA","KARNATAKA"
"570005","MYSURU","INDIA","KARNATAKA"
"570006","MYSURU","INDIA","KARNATAKA"
"570007","MYSURU","INDIA","KARNATAKA"
"570008","MYSURU","INDIA","KARNATAKA"
"570009","MYSURU","INDIA","KARNATAKA"
"570010","MYSURU","INDIA","KARNATAKA"
"570012","MYSURU","INDIA","KARNATAKA"
"570014","MYSURU","INDIA","KARNATAKA"
"570015","MYSURU","INDIA","KARNATAKA"
"570017","MYSURU","INDIA","KARNATAKA"
"570019","MYSURU","INDIA","KARNATAKA"
"575003","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575007","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575008","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575010","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575011","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575013","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575014","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575015","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575016","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575017","DAKSHINA KANNADA","INDIA","KARNATAKA"
"415710","RATNAGIRI","INDIA","MAHARASHTRA"
"415711","RATNAGIRI","INDIA","MAHARASHTRA"
"415712","RATNAGIRI","INDIA","MAHARASHTRA"
"415713","RATNAGIRI","INDIA","MAHARASHTRA"
"415714","RATNAGIRI","INDIA","MAHARASHTRA"
"415715","RATNAGIRI","INDIA","MAHARASHTRA"
"415716","RATNAGIRI","INDIA","MAHARASHTRA"
"415717","RATNAGIRI","INDIA","MAHARASHTRA"
"415718","RATNAGIRI","INDIA","MAHARASHTRA"
"415719","RATNAGIRI","INDIA","MAHARASHTRA"
"415720","RATNAGIRI","INDIA","MAHARASHTRA"
"415722","RATNAGIRI","INDIA","MAHARASHTRA"
"415724","RATNAGIRI","INDIA","MAHARASHTRA"
"415726","RATNAGIRI","INDIA","MAHARASHTRA"
"415727","RATNAGIRI","INDIA","MAHARASHTRA"
"415728","RATNAGIRI","INDIA","MAHARASHTRA"
"415729","RATNAGIRI","INDIA","MAHARASHTRA"
"415730","RATNAGIRI","INDIA","MAHARASHTRA"
"415801","RATNAGIRI","INDIA","MAHARASHTRA"
"415802","RATNAGIRI","INDIA","MAHARASHTRA"
"415803","RATNAGIRI","INDIA","MAHARASHTRA"
"415804","RATNAGIRI","INDIA","MAHARASHTRA"
"415805","RATNAGIRI","INDIA","MAHARASHTRA"
"415806","RATNAGIRI","INDIA","MAHARASHTRA"
"415807","RATNAGIRI","INDIA","MAHARASHTRA"
"416004","KOLHAPUR","INDIA","MAHARASHTRA"
"416005","KOLHAPUR","INDIA","MAHARASHTRA"
"209604","FARRUKHABAD","INDIA","UTTAR PRADESH"
"575009","DAKSHINA KANNADA","INDIA","KARNATAKA"
"575012","DAKSHINA KANNADA","INDIA","KARNATAKA"
"576126","UDUPI","INDIA","KARNATAKA"
"576128","DAKSHINA KANNADA","INDIA","KARNATAKA"
"576145","UDUPI","INDIA","KARNATAKA"
"576254","UDUPI","INDIA","KARNATAKA"
"576427","UDUPI","INDIA","KARNATAKA"
"577118","CHICKMAGALUR","INDIA","KARNATAKA"
"577119","HASSAN","INDIA","KARNATAKA"
"586126","BAGALKOT","INDIA","KARNATAKA"
"586245","BIJAPUR","INDIA","KARNATAKA"
"587126","BAGALKOT","INDIA","KARNATAKA"
"590002","BELGAUM","INDIA","KARNATAKA"
"590004","BELGAUM","INDIA","KARNATAKA"
"590092","BELGAUM","INDIA","KARNATAKA"
"562411","RAMANAGARA","INDIA","KARNATAKA"
"563104","KOLAR","INDIA","KARNATAKA"
"563152","KOLAR","INDIA","KARNATAKA"
"563156","CHIKKABALLAPURA","INDIA","KARNATAKA"
"563203","KOLAR","INDIA","KARNATAKA"
"563219","KOLAR","INDIA","KARNATAKA"
"563939","KOLAR","INDIA","KARNATAKA"
"570021","MYSORE","INDIA","KARNATAKA"
"571040","MANDYA","INDIA","KARNATAKA"
"571139","MYSORE","INDIA","KARNATAKA"
"571149","MANDYA","INDIA","KARNATAKA"
"571154","MYSORE","INDIA","KARNATAKA"
"571167","MYSORE","INDIA","KARNATAKA"
"577142","CHIKKAMAGALURU","INDIA","KARNATAKA"
"577150","CHIKMAGALUR","INDIA","KARNATAKA"
"401506","PALGHAR","INDIA","MAHARASHTRA"
"401601","PALGHAR","INDIA","MAHARASHTRA"
"401603","PALGHAR","INDIA","MAHARASHTRA"
"401604","PALGHAR","INDIA","MAHARASHTRA"
"401605","PALGHAR","INDIA","MAHARASHTRA"
"401606","PALGHAR","INDIA","MAHARASHTRA"
"401607","PALGHAR","INDIA","MAHARASHTRA"
"401608","PALGHAR","INDIA","MAHARASHTRA"
"401701","PALGHAR","INDIA","MAHARASHTRA"
"401702","PALGHAR","INDIA","MAHARASHTRA"
"401703","PALGHAR","INDIA","MAHARASHTRA"
